,Date,Region,Value
349,2023-12-16,HSE Dublin and Midlands,0.4825363595786715
350,2023-12-17,HSE Dublin and Midlands,0.4082999965665682
351,2023-12-18,HSE Dublin and Midlands,0.6310090856028782
352,2023-12-19,HSE Dublin and Midlands,0.6588477217324169
353,2023-12-20,HSE Dublin and Midlands,0.4825363595786715
354,2023-12-21,HSE Dublin and Midlands,0.36190226968400363
355,2023-12-22,HSE Dublin and Midlands,0.2041499982832841
356,2023-12-23,HSE Dublin and Midlands,0.16703181677723244
357,2023-12-24,HSE Dublin and Midlands,0.055677272259077475
358,2023-12-25,HSE Dublin and Midlands,0.05567727225907748
359,2023-12-26,HSE Dublin and Midlands,0.04639772688256456
360,2023-12-27,HSE Dublin and Midlands,0.055677272259077475
361,2023-12-28,HSE Dublin and Midlands,0.08351590838861622
362,2023-12-29,HSE Dublin and Midlands,0.19487045290677119
363,2023-12-30,HSE Dublin and Midlands,0.24126817978933573
364,2023-12-31,HSE Dublin and Midlands,0.4082999965665682
365,2024-01-01,HSE Dublin and Midlands,0.5753318133438007
366,2024-01-02,HSE Dublin and Midlands,0.6124499948498523
367,2024-01-03,HSE Dublin and Midlands,0.8073204477566235
368,2024-01-04,HSE Dublin and Midlands,0.6959659032384685
369,2024-01-05,HSE Dublin and Midlands,0.6124499948498523
370,2024-01-06,HSE Dublin and Midlands,0.324784088177952
371,2024-01-07,HSE Dublin and Midlands,0.4546977234491328
372,2024-01-08,HSE Dublin and Midlands,0.6959659032384686
373,2024-01-09,HSE Dublin and Midlands,0.5753318133438007
374,2024-01-10,HSE Dublin and Midlands,0.7609227208740589
375,2024-01-11,HSE Dublin and Midlands,0.6310090856028782
376,2024-01-12,HSE Dublin and Midlands,0.5753318133438007
377,2024-01-13,HSE Dublin and Midlands,0.34334317893097777
378,2024-01-14,HSE Dublin and Midlands,0.3711818150605165
379,2024-01-15,HSE Dublin and Midlands,0.640288630979391
380,2024-01-16,HSE Dublin and Midlands,0.6681272671089298
381,2024-01-17,HSE Dublin and Midlands,0.7145249939914944
382,2024-01-18,HSE Dublin and Midlands,0.8351590838861622
383,2024-01-19,HSE Dublin and Midlands,0.6866863578619556
384,2024-01-20,HSE Dublin and Midlands,0.35262272430749075
385,2024-01-21,HSE Dublin and Midlands,0.538213631837749
386,2024-01-22,HSE Dublin and Midlands,0.7702022662505718
387,2024-01-23,HSE Dublin and Midlands,1.2063408989466788
388,2024-01-24,HSE Dublin and Midlands,0.862997720015701
389,2024-01-25,HSE Dublin and Midlands,0.7887613570035976
390,2024-01-26,HSE Dublin and Midlands,0.8073204477566235
391,2024-01-27,HSE Dublin and Midlands,0.3711818150605165
392,2024-01-28,HSE Dublin and Midlands,0.3340636335544649
393,2024-01-29,HSE Dublin and Midlands,0.5474931772142619
394,2024-01-30,HSE Dublin and Midlands,0.631009085602878
395,2024-01-31,HSE Dublin and Midlands,0.6310090856028782
396,2024-02-01,HSE Dublin and Midlands,0.742363630121033
397,2024-02-02,HSE Dublin and Midlands,0.7980409023801106
398,2024-02-03,HSE Dublin and Midlands,0.38974090581354237
399,2024-02-04,HSE Dublin and Midlands,0.2041499982832841
400,2024-02-05,HSE Dublin and Midlands,0.4639772688256457
401,2024-02-06,HSE Dublin and Midlands,0.8908363561452397
402,2024-02-07,HSE Dublin and Midlands,0.9372340830278043
403,2024-02-08,HSE Dublin and Midlands,0.8258795385096493
404,2024-02-09,HSE Dublin and Midlands,0.5938909040968264
405,2024-02-10,HSE Dublin and Midlands,0.538213631837749
406,2024-02-11,HSE Dublin and Midlands,0.4639772688256457
407,2024-02-12,HSE Dublin and Midlands,0.751643175497546
408,2024-02-13,HSE Dublin and Midlands,0.872277265392214
409,2024-02-14,HSE Dublin and Midlands,0.6031704494733394
410,2024-02-15,HSE Dublin and Midlands,0.44541817807261985
411,2024-02-16,HSE Dublin and Midlands,0.5567727225907748
412,2024-02-17,HSE Dublin and Midlands,0.2969454520484132
413,2024-02-18,HSE Dublin and Midlands,0.2969454520484132
414,2024-02-19,HSE Dublin and Midlands,0.7238045393680073
415,2024-02-20,HSE Dublin and Midlands,0.7702022662505719
416,2024-02-21,HSE Dublin and Midlands,0.8815568107687268
417,2024-02-22,HSE Dublin and Midlands,0.6310090856028782
418,2024-02-23,HSE Dublin and Midlands,0.7980409023801106
419,2024-02-24,HSE Dublin and Midlands,0.3155045428014391
420,2024-02-25,HSE Dublin and Midlands,0.4639772688256457
421,2024-02-26,HSE Dublin and Midlands,0.965072719157343
422,2024-02-27,HSE Dublin and Midlands,0.8351590838861622
423,2024-02-28,HSE Dublin and Midlands,0.7794818116270847
424,2024-02-29,HSE Dublin and Midlands,0.7887613570035977
425,2024-03-01,HSE Dublin and Midlands,0.7238045393680073
426,2024-03-02,HSE Dublin and Midlands,0.4175795419430811
427,2024-03-03,HSE Dublin and Midlands,0.5289340864612361
428,2024-03-04,HSE Dublin and Midlands,0.8073204477566235
429,2024-03-05,HSE Dublin and Midlands,0.8815568107687268
430,2024-03-06,HSE Dublin and Midlands,0.6959659032384686
431,2024-03-07,HSE Dublin and Midlands,0.751643175497546
432,2024-03-08,HSE Dublin and Midlands,0.5382136318377491
433,2024-03-09,HSE Dublin and Midlands,0.44541817807261985
434,2024-03-10,HSE Dublin and Midlands,0.631009085602878
435,2024-03-11,HSE Dublin and Midlands,1.0485886275459593
436,2024-03-12,HSE Dublin and Midlands,0.6774068124854427
437,2024-03-13,HSE Dublin and Midlands,0.8815568107687268
438,2024-03-14,HSE Dublin and Midlands,0.8444386292626751
439,2024-03-15,HSE Dublin and Midlands,0.7980409023801106
440,2024-03-16,HSE Dublin and Midlands,0.3804613604370295
441,2024-03-17,HSE Dublin and Midlands,0.24126817978933576
442,2024-03-18,HSE Dublin and Midlands,0.36190226968400363
443,2024-03-19,HSE Dublin and Midlands,0.862997720015701
444,2024-03-20,HSE Dublin and Midlands,0.7702022662505719
445,2024-03-21,HSE Dublin and Midlands,0.631009085602878
446,2024-03-22,HSE Dublin and Midlands,0.751643175497546
447,2024-03-23,HSE Dublin and Midlands,0.3155045428014391
448,2024-03-24,HSE Dublin and Midlands,0.30622499742492615
449,2024-03-25,HSE Dublin and Midlands,0.7145249939914944
450,2024-03-26,HSE Dublin and Midlands,0.751643175497546
