"HSE Dublin and Midlands","HSE Dublin and North East","HSE Dublin and South East","HSE Mid West","HSE South West","HSE West and North West","time"
2.86070786978159,1.86756917244264,2.55281615163497,6.21873244067865,3.74390150176503,4.99244020838978,97
2.952215679276,1.9356642451422,2.60648099645493,6.21492359069274,3.82308012133914,5.00838465513196,98
3.04480602072876,2.00046509782429,2.66006994175848,6.22362571257032,3.89964415074876,5.02981740843915,99
3.14196312311668,2.06216214505729,2.71084064949192,6.23928035603515,3.96799926941063,5.0541950657936,100
3.2367325974605,2.11819118167189,2.75663796920258,6.2707876805891,4.02955198300327,5.07932912793772,101
3.33290589920924,2.17056498876751,2.79746722020321,6.3116217261464,4.0881955695547,5.1130064268202,102
3.42958020323663,2.2173689292333,2.83064128964218,6.36030470967945,4.13391893220531,5.14392453396458,103
3.52020426010901,2.25443287397276,2.86021018705754,6.41764988772283,4.17424093089592,5.18232207475248,104
3.60882538680694,2.2859738242098,2.88305022478464,6.48378183200927,4.20285539127609,5.21981560729786,105
3.6911314147167,2.31029286055172,2.8956605523581,6.5603536949745,4.22232169270209,5.25744661514792,106
3.76563531462593,2.32743977626596,2.90297888249283,6.63607419033472,4.23119449997867,5.2959071409717,107
3.83219245659902,2.33687543231499,2.90196976338148,6.72090365080934,4.22842379892916,5.33259438802155,108
3.88832716836069,2.33779790522316,2.89594456591857,6.80396792185393,4.2159240474771,5.37280845968211,109
3.93389874873632,2.32919190742331,2.88260188505655,6.89191492703423,4.19242611270732,5.41168063100419,110
3.96846853641745,2.31321008197689,2.86161130413149,6.98117983924752,4.16006893377783,5.44784941906483,111
3.99389734740856,2.28881078322947,2.83248293218522,7.06713323462737,4.11985892629623,5.48084735956518,112
4.00749976433023,2.25590491933243,2.79725058924598,7.15510952991409,4.07092012724154,5.50936368125955,113
4.00886228138162,2.21750606840074,2.75709976268988,7.23693620417072,4.01431210649738,5.53746388080932,114
3.99755508294602,2.17316581011751,2.71228513563902,7.31667174462135,3.94748039207823,5.5617572347494,115
3.97452849734188,2.12310391502342,2.66249914354645,7.38932111528631,3.87470807043147,5.58415077313995,116
